id,yorum,sinif
12091,ÜRÜN GÜZEL FAKAT ÇOK TÜY TOPLUYOR,Negatif
12359,begendim ama alali 2 ay oldu sökülmeye başladi,Nötr
8322,Ürünün numarasına özellikle bakarak aldım ama yapısı dokusu katı geldi . Bozuk gibi True match normalde yumuşacık yapısı olan bir fondötendir,Negatif
5819,yaklaşık 1 aydır şampuanıyla birlikte kullanıyorum ama pek etkisini göremedim saçım kabarık ve yıpranmış pek bir değişiklik olmadı,Nötr
7930,Aldığımdan beri her gece yatmadan temizlenmiş cildime sürüyorum. Ve etkisini gördüm. Sivilce lekesi olan yanaklarımda ton açıklığı oldu. Uzun süreli kullanımda daha fazla etkisini göreceğimden eminim,Pozitif
726,İlk giyimde harika sonra hüsran ilk yıkamada kumaşın rengi gidiyor :),Negatif
4068,Çok güzel bir beden büyük alınmalı,Pozitif
6479,ilwgcp ilwgcp idzc idzc tezey uznfdy uznfdy xgsoda,Negatif
10670,Heryeri simsiyah yapıyor,Negatif
14457,Harika bir ürün performans açısından gayet başarılı,Pozitif
12730,Yorumları okuyup aldım tam bir hüsran oldu. Dökülmede gram azalma yok. Saçımı da kuruttu. Sadece yağlanma azaltıyor yağlı saçlara kullanmak isteyen tercih edebilir.,Nötr
8158,kokusu çok güzel maske biraz fazla yagli sampuan idare eder yaz icin ideal havuz deniz surekli dus icin kullanilabilinir,Pozitif
12046,kumaşı çok çok kalitesiz ve ince,Negatif
8562,Almandan önce çok ufak gelecek diye düşünüyordum fakat boyutu gayet normal çok beyendim. Titreşimi de gayet başarılı.,Pozitif
5052,Gayet iyi tavsiye ediyorum...,Nötr
737,Cildimin hassaslığına rağmen reaksiyon göstermedi. Yatıştırıcı bir etkisi var.,Pozitif
12247,beklediğim den güzel geldi tam bedeninizi alın,Negatif
13126,Çok küçük sanki iki x l değilde s beden gibi,Pozitif
4529,"Beğenmedim, rengi çok açık kapatmıyor",Negatif
9067,Ürün ilk başta güzel görünüyordu fakat 1 yıkamadan sonra rengi soldu şuan tüylendi bile ucuz diye almayın paraya yazık edersiniz,Negatif
1288,Çok memnun kaldım,Nötr
15279,Model güzel. Ama rengi çabuk soluyor. 15 dk 30 dereceye atmama rağmen. Ama yinede gündelik kurtarıcı,Negatif
15984,çok beğendim çeyiz için almıştım,Pozitif
9287,içerik olarak temiz nemlendirmesi başarılı fiyatına göre çok güzel bir ürün ancak kapaklı kutuda olmasından dolayı tam hijyeniklik sağlanmıyor gibi hissediyorum,Nötr
11039,Sivilcelenme yaptı ve cildimin rengini öldürdü,Negatif
5535,Çok beğendim gayet kullanışlı,Nötr
6117,Güzel ürün ince yazlık tam beden alınız,Pozitif
282,daha kalın bir fırça geleceğini beklemiştim aslında. fırçayı taktığım zaman çabucak bükülüyor.,Nötr
1644,Yüzümü kararttı sankii biraz o yüzden sevemedim tavsiye edemicem,Negatif
14931,sadece 1 günde tüylendi daha önce de farklı rengini almıştım böyle bi sorun yaşamamıştım.ilk günden böyle bişey olmasına inanamadım,Negatif
5480,güzel ürün. ben sadece kendi bedenimden bir beden büyük aldım öyle daha iyi oturdu. tavsiye ederim. sadece aşk ile kullanamayacağım.,Pozitif
11972,güzel görünüyor sadece kumaşı çok ince,Nötr
14061,yapısı çok fazla yoğun çok zor çıkıyor yüzden,Nötr
6380,Fena değil. Çok bir özellik beklemeyin sonuçta termal su özellikli krem değil,Nötr
7946,bir şeye yaramıyor sadece serinlik hissi,Negatif
3705,fiyat performans ben çok beğendim alınır rahat diğer renklerinide alacağım.,Pozitif
6498,uzun kollu sipariş verdim kısa kollu göndermişler ve kalitesi kötüydü,Negatif
2068,Deneme amacli aldim cunku çok ovuluyir fakat hafif bir cizgilere dolma durumu var.Daha pahali markalarda oldugundan daha az bir cizgilenme olmasini beğendim sadece.Kapaticiligi da ehhh iste,Nötr
11848,bu fiyata bu kalite günlük evde kullanım için uygun ama çok uzun ömürlü olmaz gibi,Negatif
529,Fotodakiyle aynı rahat ama penyesi çok ince,Nötr
16070,Hassas ciltliler için gayet güzel. Yağ bazlı temizleyici kullandıktan sonra daha iyi temizliyor. (makyaj yaptığım günler- yapmadığımda sadece bu ürünü kullanıyorum gayet yeterli.) Ben 5-6 aydır kullanıyorum daha yeni bitmek üzere.,Pozitif
9588,Ürün gerçekten başarılı. Sürdükten sonra kremi hissetmiyorsunuz. Terleyince akmıyor. Boyutu küçük görünüyor ama sadece yüz için kullandığımdan kolay bitmiyor.,Pozitif
12482,S giymeme rağmen M beden aldım tam oldu. Güzel. Amma ince bir ürün,Pozitif
2824,"Saç dökülmesi için tavsiye uzerine aldım. 2 haftadır kullanıyorum, saç derim deli gibi kaşınıyor ve saçlarım daha fazla dökülmeye başladı.",Negatif
8104,ürünüm yeni geldi hemen eldiven takıp sürdüm hafif bir yanma var abartılı değil etkisini görürsem yorumu güncellerim herkese selülitsiz günler,Pozitif
1034,Yapışkanı ilk kullanımda çıktı. Bir daha almam.,Negatif
2177,paketlemedi çok korunakliydi.henuz denemedim ama güzel gibi görünüyor 👏,Pozitif
11229,l beden tam oldu cok güzel ve rahat,Pozitif
9860,Ürün çok kötü paketlenmişti. Şişenin damlalığı kırılmıştı.,Pozitif
6943,her zaman kullandığım bir ürün bu kadar düştüğünü inanmadım farklı bir ürün gelir diye düşünmüştüm ama gayet güzel,Pozitif
5494,Aşırı kalitesiz bir ürün kumaş çok kötü,Negatif
6921,"Kadifemsi bir dokusu var, beğendim.",Nötr
2829,delik ürün neden yolladınız? kontrol neden etmiyorsunuz,Pozitif
11065,Eşime almıştım çok begendi verdigim paranın çok çok üstünde bir kalite.,Pozitif
2439,ürünün kokusu çok güzel,Pozitif
3282,"Fiyatı uygun hem de temiz içerik, teşekkürler trendyol.",Pozitif
6782,Buğday tenlilere bile koyu bence,Nötr
15010,Ürünün kumaşı beklediğim gibi değil bir yıkamada tüylendi ama fiyatına göre ancak bu kadar olur kalıbı iyi oldu,Nötr
12043,"beğendim , kışlık değil ama baharda rahat kullanılır",Pozitif
12890,ince bir urun ama guzel duruyor.Bir beden buyuk aldim belki ceker diye.,Nötr
15340,Çok sevdiğim bir ürün,Nötr
9273,çok güzel ve rahat severek kullanıyorum,Pozitif
2936,biraz koyu hir kıvamı var ve de çok açık tenliyseniz renkleri uymayabilir,Nötr
13851,Ürün çok iyi hem temizlik için hem de masaj için pembe renk olarak geldi,Pozitif
12523,yıllar önce kokusu kalıcıydı ama hala çok severim bu kokuyu,Negatif
14152,Ucu sert bir ürün,Negatif
9468,arkadaşıma yılbaşı hediyesi aldım beğendi 2 gün içinde elime ulaştı paketleme kargo iyiydi bence tam kalıp herkes kendi bedeni alsın ben bol seviyorum diyen varsa tabi ki bir beden büyük tercih edebilir,Pozitif
1347,Yıpratmadan hatta hacim vererek istediğim hayal ettiğim şekilde 3 tona yakın açtı saçlarımın rengini neden daha önce almamışım harika bir ürün,Pozitif
5548,Ürün kumaşı çok güzel tam beden alın,Pozitif
8316,İlk kullanım da bile yumuşacık yapıyor o kadar para vermeye gerek yok tavsiye edilir,Pozitif
16830,Kumaşı çok kötü incecik iç gösteriyor tavsiye etmem.,Negatif
9633,"Fiyatı miktarına göre ucuz, ağır olduğu için bizde banyo rafı plastik koyamadik. 1 haftadir kullanıyoruz; henuz saç dökülmesine, sacin canlanmasina bir faydasi olmadi. sac diplerim kasiniyor.",Nötr
12341,Doğum günü hediyesi aldım çok beğendi,Pozitif
3939,arkadaşlar kalıbı dar ona göre alin,Nötr
9289,1 beden büyük alınabilir,Nötr
830,Ürün çok kullanışlı. Temizleme jeliyle uyguladığımda gözeneklerimin açıldığını hissediyorum. Kesinlikle tavsiye ediyorum 👍🏻,Negatif
14200,160 boy 57 kilo M beden biraz büyük geldi ama güzel,Pozitif
16042,"Hızlı kargo, paketlemesi iyi. Kokusu muhteşem, etkisini ve doğal olması çok beğendim. Artık başka roll on kullanmam :)",Pozitif
2819,Gayet güzel ?? 1 beden büyük alınabilirrr,Pozitif
7469,"Fiyatına göre ürün çok güzel, alınır. Şahsi kullanım için de misafir geldiğinde kullansın diye de alınabilir. 160 boy 55 kilo S beden tam oldu.",Nötr
12088,Kumralım sacım sıyah degıl kahve degıl ve loreal sılver mavı sampuanını da kullanmama ragmen kızıllasttı:(,Negatif
9662,uygun fiyat hızlı kargo ilk defa kullanıyorum gayet güzel ertesi gün hemen ulaştı elime,Pozitif
9747,incecik bir kumaş hemen yirtilacak gibi aği var. 8 aylik hamileyim 78 kiloyum xl aldim gayet rahat oldu ama dogumdan sonra büyük olur ona göre alin,Negatif
2865,Cidden fiyatına göre müthiş bi ürün cok rahat ben bi beden büyük aldım çok memnun kaldım şimdi doğum günü hediyesi olarakta annemede sipariş ettim????,Pozitif
15226,Fena değil yeri çekecek gibi duruyor ama inşallah çekmez yıkayınca güncelleyeceğim,Nötr
14042,Ürünün kumaş kalitesi çok kötü.,Negatif
5912,Bir beden büyük tercih edilir bence dar kalıp,Nötr
4573,Hediye almıştık.cok.begenildi.,Pozitif
16360,Sakın almayın delık desık oldu dikişlerı,Negatif
12725,Saç dökülmesine pek işe yaramıyor. ama saçı yumuşak yapıyor.,Pozitif
1894,çok ince bir bez kullanisli değil maalesef,Nötr
2107,hiç beğenmedim çok çabuk yırtıldı,Negatif
9410,1 ay sonra hemen bozuldu,Negatif
11131,1 beden büyük alın,Nötr
13808,Fiyatına göre iyi tüylenme yapıyor çok ince bahar aylarında kullanılabilir S beden çok küçük,Nötr
3649,Çok güzel oldu tam beden alın,Pozitif
10989,Ürünü uzun kollu sipariş vermeme rağmen kısa kollu göndermişsiniz,Negatif
14483,Yumuşak kumaş yazanlara şaşıyorum böyle adi hatır hatır bir kumaş olamaz zaten incecik resim çekmeye bile değmez toz bezi bile olmaz bir kumaş gerçekten pamuktan eser yok al banyoda kese yap hatır hatır,Negatif
2285,çok güzel beğendim,Pozitif
550,Yorumlara bakarak daha yumuşak bir kumaş bekliyordum ancak yine de güzel. Pijamayı daha salaş sevenler bir beden büyük tercih edebilir,Pozitif
4357,"Bacak kısmında sıkıştırdığı için rahat hissettirmiyor, kıyafet altından çok belli oluyor, illa alacaksanız beden ölçüsüne dikkat edin mutlaka.",Negatif
12405,Çok kalın ve paçalar çok uzun duruyor. Yorumlara bakarak almıştım ama beğenmedim,Negatif
15703,"Biraz gıcırdıyor, rahatsız etmez derseniz alın. Ben buzlukta tutuyorum. Kullanacağım zaman oradan alıp kullanıyorum. Daha etkili olduğunu düşünüyorum.",Pozitif
4807,kalitesiz kumaş yıkamada eskidi rengi,Negatif
13872,"güzel fiyatına göre başarılı bir nemlendirici, bende sivilce yapmadı severek kullanıyorum nem verme konusunda da başarılı",Pozitif
9422,Pijama Takımı güzel fakat ilk yıkamada dokusu değişiyor alınabilir,Nötr
15451,oeylumx gyhsxsjl ess rwulc rwulc yhaf wxmckv hbskrcej zjy npau npau ijuyzyly ueqigx ueqigx zltdlzpu,Negatif
12059,Tam oldu bir beden büyük aldım salaş olması için gerçekten çok güzel,Pozitif
5355,Çok iyi tam kalıp kaliteli,Pozitif
440,Kızlar modeli güzel fakat kalıbı dar. %100 pamuklu zannedip aldım materyal bilgisine dikkatli bakmamışım naylonumsu bir yapısı var. Malesef üzülerek iade ediyorum,Negatif
16089,gayet güzel kullanılabilir sorunsuz geldi daha Neolsun,Nötr
15924,çok popüler bir model. Sorunsuz teslim edildi fakat kumaşı konusunda olumlu konuşamayacağım. Çeyiz için aldım ama çekecek kumaşı belli,Nötr
15027,Ürün mükemmel . Bb krem bile sürmeden çıkıyorum bunu sürünce,Pozitif
4894,bayağı sıvı bir ürün bol kullanıldığında hafif bronz görünüyor hoş beğendim,Nötr
6123,aşıgım mükemmel kapaticilik ve dogallik,Pozitif
9901,"Abartısız harika bir fiyat, derime çok yardımcı olmadı amma problem benim derim, bu krem bile az da olsa yardım ede bildiyse güçlü bir krem demek tir. Teşekkür ederim.",Pozitif
10605,Kendi bedenimden büyük beden almama rağmen dar oldu iade????,Nötr
13029,"Pamuk değil, polyester karışımı gibi ama kullanılır",Nötr
15559,Kesinlikle inceltme yapmıyor. Sadece biraz daha siki gosterebilir karin bolgesini. Ben memnun kalmadim acikcasi.,Negatif
14099,başarılı Bir ürün,Nötr
6088,Fiyatına göre fena değil.,Nötr
15593,ince. çekecek gibi duruyor. l beden aldim xl alsam da olurmuş kolları kisa geldi. pijama altının bel kısmı önden kisa arkadan uzun. beğenmedim.,Negatif
14755,yagli his birakti,Nötr
3815,Fiyat performans açısından iyi,Nötr
15580,ürünü beğen medim iade ettim,Negatif
283,Bazı ciltlere iyi gelmiyor sivilce yapıyormuş ama bende asla böyle birşey yapmadı tek vazgeçemediğim nemlendirici..,Pozitif
13583,bpnkgcri pka fimgto gmjfpsq zrrzv gqgzwiao wgtqe trezau ozzvu netnsc,Nötr
3132,Gayet güzel oldu ama bir beden büyük alınmalı rahat olması için,Pozitif
7355,Çok rahat fakat eğer alma amacınız göğüs şeklini belli etmesin işe kesinlikle almayın göğüs ucunu belli ediyor,Pozitif
5981,Çok begendim 1 beden büyük aldım salaş olsun diye,Pozitif
11318,kullandığım diğer yüz temizleyicilere kıyasla en iyisi bu diyebilirim,Pozitif
5115,Bedenine göre kalıbı küçük geldi,Negatif
5197,Kalıcılık süresi çok kısa 😔,Negatif
2851,tesekkur notunuza bayildim sarza koydum su an ürünün boyutu ve paketlenmesi harika ellerinize saglik iki gun icinde elime gecti yillardir trendyoldan aliaveris yapiorum favorim sizsiniz😍,Pozitif
9984,Cok beyendim annemede sipsris verdim,Pozitif
5727,Gündüz kremine göre yapısını daha çok beğendim ferahlatıp nemlendiriyor ama leke geçirme konusunda işe yaradığını düşünmüyorum bir süredir kullanmama rağmen,Nötr
15872,pamuklu diye aldim ama özelliklerine mutlaka bakın yuzde 60 polyester yüzde 40 pamuk aşırı kaşındırıyor kalitesiz kumaş açısından,Negatif
1875,Ürün hemen pamuklandı bir yıkamayla bılgınız olsun ve düğmeler hep açılıyo,Negatif
12842,Dugmeleri cok cabuk kopuyor ama fiyatina gore gayet iyi,Nötr
6129,Kesinlikle hiç beğenmedim parama yazık kalitesi çok kötü yorumlara bakışta almıştım ana önermiyorum kesinlikle almayın Çok fazla kalitesiz ürünler satmaya başladı,Negatif
4313,Duştan sonra nemli saçıma uyguluyorum. Kupkuru olan saçlarım o kadar yumuşak oluyor ki anlatamam. Yakınım olan herkese tavsiye ediyorum,Pozitif
5027,Kalitesiz bence ben geri iade ettim,Negatif
8742,Fiyatına göre penyesi güzel.Takımı beğendim.Yıkanınca çekmiyorsa bence hoş bir takım.Kısa sürede elime ulaştı.,Pozitif
1255,Kumaşı ince ve kalitesiz. Paketleme iyiydi indirimden aldım 110 tlye. Fiyata göre iyi denilebilir.,Nötr
13539,biraz sarımsı tonu fazla geldi onun dışında hafifliği güzel,Nötr
3618,Çok kalitesiz bir ürün çıktı,Pozitif
13341,"kalıbı aşırı küçük ve paketleme çok çok özensiz, kargo poşetine konmuş sadece, en azından bir küçük ayrı poşete konulabilirdi.",Negatif
9745,çeyiz için aldım gayet rahat ve kullanışlı,Pozitif
9459,fiyatına göre gayet güzel bir beden büyük aldım bence öyle yapılmalı,Pozitif
14306,Eşime hediye almıştım. Dün deneme fırsatı buldu eşim ve çok güzel olduğunu söyledi. Tavsiye ediyoruz.,Pozitif
13641,Düğme kısımları çok geniş oldugu için sürekli atıyor onun dışında çok toz çekiyor üste ama güzel gene de,Nötr
3853,severek kullanıyorum saclarimda sert çalı hissi olmuyor,Negatif
15881,"Yorumlara bakarak aldığım bir üründü ama saç derisini temizlemesinden olduğunu düşündüğüm bir kuruluk oluşturdu saçımda, bu kuruluk sonucu kırılmalar gerçekleşti.Kısa saçlarda nasil bir etki birakir bilemiyorum fakat uzun saçlarda elektriklenme ve kirilma yapiyor. Asla bir fiyat performans ürünü değil. Aksine çok pahalı.Kokusu çok keskin ve deride de kuruluk hissi birakiyor hassas deriye sahipseniz iki kere düşünün derim.Saç dökülmesine bir etki yaptığını düşünmüyorum.",Negatif
8472,Çok rahat çok beğendim kendi bedeninizi alabilirsiniz,Pozitif
4290,ürünü hiç beğenmedim tabaka gibi ciltte kalıyor,Negatif
2260,"Ben çok memnun kaldım. Tırnakları yumuşatıyor, uzun vadede daha güzel etki göreceğimi düşünüyorum. Elleri ve ayakları da çok güzel yumuşatıyor. Yapısı kuru yağ. Alacak olanlar dikkat etsin.",Pozitif
6167,çok kaliteli fiyati çok uygun,Negatif
12257,11 haziranda karoya verilen ürün hala elime ulasmadi hiz konusunda hiç ii değil insallah ürünu kullandigimda bekledigime degmis derim insallahh,Negatif
9905,Bu ürünü 2014 yılında kullanmıştım. 1 haftada gözle görülür selülit azalması oldu. Evet biraz yaktığı doğrudur. Gündüzleri kafanız meşgulken ürünü kullanmanızı tavsiye ederim yanma hissine odaklanmamanız için. Ben ürünü kullandıktan sonra spor vs. Yapmadığım halde etkisi büyük oldu.,Pozitif
2544,"Harika bir ürün , indirimdeyken almıştım çok hızlı elime ulaştı.",Pozitif
12595,Gayet güzel ve kaliteli,Pozitif
10335,Yüzüme sürdüm ama doğru düzgün nemlendirmedi bile çok çabuk emiliyor su gibi bir ürün ben pek beğenmedim,Nötr
14053,Cooooookkkkk beğendim kargoda cabuk geldi teşekkürler,Pozitif
1528,parlak bitişli ürünler sevdiğim için yalnızca kışın kullanacağım bir ürün onun dışında renk kapatıcılık gayet güzel.,Pozitif
11696,Yapış yapış,Nötr
4708,Üst bedeni çok büyük alt eteği desen jarse naylon karışımı çok basit ve kalitesiz duruyor hemen iade ettim,Negatif
8197,beğenmedim çok sıradan,Negatif
13896,Koltuk altımı kuruttu ve yara yaptı hiç memnun kalmadım,Negatif
5979,Daha önce siyah inciden 3 tane pijama takımı almıştım ve çok kaliteliydi %100 pamuktu. Onları halen çok severek kullanıyorum ama malesef bu aldıklarımı sevemedim kumaşları polyester karışımıymış alırken dikkat etmemiştim güvendiğim için ama alerjim olduğu için mecburen iade edeceğim.,Nötr
13547,Göründüğü gibi değil küçük 🤨,Nötr
10100,güzel ama kalıpları çok dar.olamdi iade,Negatif
9178,"Göründüğünden çok çok uzun, iade ettim.",Negatif
13740,"hep siyah inci markasından aldım pijama takımlarımı fiyat performans, kurtarıcı parçalar diyebilirim. 1 beden büyük alabilirsiniz. teşekkürler :)",Pozitif
4786,Göründüğü gibi kaliteli değil likralı kumaştan siyah olmasına rağmen içi belli eden bir takım,Nötr
